,LACCESS_POP10,PCH_LACCESS_POP_10_15,PCT_LACCESS_POP10,PCT_LACCESS_POP15,LACCESS_LOWI10,PCT_LACCESS_LOWI10,PCT_LACCESS_LOWI15,LACCESS_HHNV10,LACCESS_HHNV15,PCH_LACCESS_HHNV_10_15,PCT_LACCESS_HHNV10,PCT_LACCESS_HHNV15,LACCESS_SNAP15,PCT_LACCESS_SNAP15,LACCESS_CHILD10,PCT_LACCESS_CHILD10,PCT_LACCESS_CHILD15,LACCESS_SENIORS10,PCT_LACCESS_SENIORS10,PCT_LACCESS_SENIORS15,LACCESS_WHITE15,PCT_LACCESS_WHITE15,LACCESS_BLACK15,PCT_LACCESS_BLACK15,LACCESS_HISP15,PCT_LACCESS_HISP15,LACCESS_NHASIAN15,PCT_LACCESS_NHASIAN15,LACCESS_NHNA15,PCT_LACCESS_NHNA15,LACCESS_NHPI15,PCT_LACCESS_NHPI15,LACCESS_MULTIR15,PCT_LACCESS_MULTIR15
19181,10136.1633231545,-35.430665850185115,21.92788171585614,14.158687217087312,2234.89319962308,4.834814926172157,2.8760996410284045,253.528724225523,188.616884828545,-25.60334715337287,1.4687100233201424,1.0926710973731029,198.928919075875,1.1524094489391437,2786.4856464592,6.0280922584298535,3.753023038644738,1394.7192736217,3.01724018090146,2.000687125929973,6329.19767438432,13.692152892124001,33.3425049878133,0.07213089234789248,151.537147403074,0.32782508902774254,32.225489870516,0.06971441832453434,23.3778304758016,0.050573997784319306,0.0,0.0,126.709665246679,0.27411501405447053
19183,1490.85942423578,0.10172730374277283,6.869053742332196,6.876041445496912,508.029521366446,2.340718399218789,1.5107263014338141,118.764159846157,85.1750624821515,-28.28218328451585,1.3587022062253402,0.974431557969929,52.5985778858945,0.6017455426826965,352.10231110762,1.6222922553797456,1.6012217245638085,288.457644417661,1.32905291382999,1.3759417704598231,1452.02477877908,6.69012522474696,8.23865977674723,0.037959177003074225,37.2835349093075,0.17178186006868548,7.30770229455084,0.03366984101801898,1.16633681693929,0.005373833472812799,1.0,0.0046074456321415404,22.6385604392271,0.10430593641368917
19185,2560.35348065502,0.0,39.986779332422614,39.986779332422614,1105.72637433794,17.268879811618614,16.660614284205998,164.777209036213,113.326247638178,-31.22456175764432,6.213318591109088,4.273237090429035,156.947134046971,5.918066894682164,624.616227144897,9.755055866701499,9.755055866701499,569.194298356738,8.889493961529565,8.889493961529565,2499.46046578255,39.03577175983992,5.73059345897491,0.08949857034163533,37.9669156636932,0.5929551095376105,10.9999997168779,0.1717944669198485,2.99999988288619,0.04685303580956098,0.99999997485429,0.015617678820151337,40.1624229060617,0.6272438373584522
19187,8414.21803832235,5.180045517368651,22.135106511778467,23.281715104406626,2358.80636782645,6.205262325589798,7.811224823102439,206.083911921265,290.648995684432,41.03429664877254,1.3227465463495829,1.8655262880900643,417.69595284401,2.680975307086072,1583.13926449121,4.1647311827301445,3.86053181919254,1308.31782697745,3.4417642042918217,3.718595738331439,7926.44148299874,20.85192298160824,608.356275682483,1.6003900657208927,316.060041700825,0.8314525075653725,79.3292720426834,0.20868984832210927,50.2015953809023,0.13206428164286507,0.669777870178223,0.001761970563171081,185.079963457189,0.48688596916104754
19189,1920.11218981885,-0.1264281801288479,17.670828177975796,17.648487271496684,601.268550405764,5.533485647025254,5.453053590549531,71.5843245557173,47.1835947473406,-34.08669420270149,1.557196531557914,1.026399711710694,71.7628354739465,1.5610797362181095,417.822642183652,3.845229543379827,3.8397986312323757,487.239756694849,4.484076538697304,4.481720672929284,1841.8760806486,16.950819810865084,5.0,0.046015092950487765,117.000000175496,1.0767531766565066,8.60681737394771,0.07920870029401536,7.00000002993329,0.06442113040615947,0.0,0.0,55.2017284935137,0.5080225335313243
19191,2877.11071541894,-9.951060606965246,13.66408964389694,12.304367802042695,677.815875509685,3.2191103510148413,3.4044401643578595,116.094915778465,90.4285743885796,-22.108066677840135,1.4517308462981742,1.130781222815801,77.3070189220147,0.9667002491186034,688.96852877065,3.2720769793438924,3.0134466532786335,569.847354888893,2.7063419210148796,2.2836576776673585,2558.34739145375,12.150206076433083,2.37818115949631,0.011294553379066822,44.6836544144899,0.21221340432413519,9.34357478842139,0.044374880264159346,0.115617831237614,0.0005490968428838051,0.569834915106185,0.0027062828414997388,20.053081355959,0.09523689853703933
19193,32231.2438509112,-18.24537442533434,31.54606335484399,25.79036597929952,12544.0714934708,12.2774062301519,9.606442128721703,1009.8544113304,662.871237227626,-34.35972257086566,2.585922388943972,1.6974066302049218,1516.26247098109,3.8826755889098896,8220.04515084849,8.045301208597747,6.419618805457669,4625.03799149313,4.526717683409476,3.5771515263044673,23616.8756935992,23.114821764866303,438.738389816834,0.4294115705054555,2355.39723429323,2.3053255630634912,284.715150106509,0.2786625984677886,345.179962871342,0.33784203389513956,10.1595811881125,0.009943606064393866,1654.86396030771,1.619684414817866
19195,610.444217084105,1.4299368613059258,8.034275034010333,8.149160094260345,84.9146203464351,1.1175917392265742,2.570527732017004,63.2090819990618,83.8851007748764,32.71051899807925,1.9927201134634869,2.644549204756507,41.9674296842404,1.32305894338715,133.186639564989,1.7529170777176757,1.7739380492188337,97.2114581189944,1.279434826520063,1.3110168629655976,605.974042559041,7.975441465636234,0.0,0.0,9.33145540580153,0.12281462760991735,0.999999960884452,0.013161357737357883,1.73091099108569,0.02278113965630021,0.0,0.0,10.4682324539244,0.1377761575931087
19197,887.371888201895,0.24191354591274072,6.707777520613009,6.724004543065062,284.268533958878,2.148828588395782,2.2460637155068257,64.8820331677742,42.3987052867723,-34.65262536219193,1.1534583674270968,0.7537547606537297,33.214275532944,0.59047600947456,185.539886086799,1.4025238951303876,1.4025238951303876,217.860005735257,1.6468365389315671,1.6519502361101743,859.339694437665,6.4958779532668,2.05763686152932,0.015553986405089726,97.8189753605722,0.7394283419802872,0.272436754778028,0.0020593903906419835,0.0782277379184961,0.0005913352325836881,0.0,0.0,27.7705669126881,0.20992189063941416
20001,5343.1194704336,0.0,39.960507594298114,39.960507594298114,1785.18502836506,13.351170655635777,19.50361429059061,215.257983275216,160.405616959324,-25.482151918965553,3.9316526625610226,2.9297829581611685,325.108236395798,5.938049979831926,1307.98597715353,9.782259944308803,9.782259944308803,951.401534941721,7.1154104774640725,7.1154104774640725,4950.96926276811,37.02766631342539,112.55485736439,0.841783392150101,146.175404685782,1.0932271683926558,23.5517747199665,0.17614071288584623,58.3870961074717,0.4366696291038194,1.0,0.00747887218607434,196.656488676183,1.4707687433713483
20003,1808.22407642578,0.0,22.318243352576893,22.318243352576893,753.275898591875,9.297406795752593,7.719099083354653,75.5881408021657,131.607961247957,74.11191736070094,2.3186546258333034,4.037054026010951,49.2224880487421,1.5098922714338068,458.454507747524,5.658535025271835,5.658535025271835,331.295993709784,4.089064350898346,4.089064350898346,1748.15887844239,21.576880750955198,9.29439356723698,0.11471727434259418,35.1849907301366,0.4342753731194347,1.09034175146371,0.013457686391800911,11.2064022593549,0.13831649295673784,1.0,0.012342631449024932,37.474060654949,0.4625285195624414
20005,3503.22754370641,-22.624267063977857,20.69976095312225,16.016591753482864,1321.42342680335,7.807985268277889,5.715040993461818,182.800327962411,131.315146535434,-28.164709549954324,2.9290230405770066,2.104072208547252,152.203154451825,2.438762288925252,913.371964530306,5.396903595664772,4.12761221068576,635.333278992597,3.7540373374651206,2.757174687208467,2324.39399852464,13.734306301847319,237.523149220353,1.4034693288841467,62.1583904288418,0.36727954637699006,7.9357748683542,0.04689065745895888,11.6193770575337,0.06865621045576518,0.152373895049095,0.0009003420884489187,129.023304549206,0.7623688522170053
20007,555.588869222223,-1.9924603163261592,11.429517984411088,11.201789374224337,202.693524459489,4.169790669810512,2.674171206161736,28.3518252840735,23.8157822971313,-15.999121543297248,1.325471027773422,1.1134073070187611,18.0773774279357,0.845132184569224,104.75577792301,2.155025260707879,2.124652253492738,129.753073787029,2.669267101152623,2.601341465917075,532.97270160622,10.964260473281628,0.999999996041879,0.020571898704831906,8.10378714959399,0.16671028902682536,0.0,0.0,0.0,0.0,0.0,0.0,10.5462801846719,0.21695700853058836
20009,6373.22784893997,-0.020850779290758775,23.029659062441173,23.024857199058644,2116.05937489836,7.64638062765903,9.17072463478861,157.583141386111,160.339521245865,1.7491591013535486,1.3966422173722504,1.421071711830763,194.397495755559,1.722923830147647,1668.26809191284,6.028286810409916,6.028286810409916,1006.93143227882,3.6385467669249842,3.6385467669249842,5535.57364028696,20.002795549204887,39.0178245819407,0.14099091053675183,1073.0389140734,3.8774261547784925,6.97059123963118,0.025188231696289587,32.5978474291727,0.11779232286323879,3.01471598778153,0.010893676330785322,754.724368995519,2.7271965346372697
20011,3178.73641369036,-0.7324871068831048,20.949953296581825,20.79649758978633,1154.29576228716,7.607564504627693,8.264385596842219,107.748941370399,123.595187142778,14.706637086953616,1.8000157262011194,2.0647375065616105,129.094085118342,2.1566001523277984,789.004940113799,5.20005892120081,5.156551773312035,646.631396794941,4.261724094081203,4.250271749127344,3014.46040755216,19.86726690537244,40.7714083221072,0.268710263771879,49.4782959094446,0.3260943512123153,7.97540186904371,0.05256311783459902,18.879938305181,0.1244311494442826,0.0,0.0,73.3654251228659,0.4835261657079411
20013,578.832657260631,39.15031817185743,5.797602736985487,8.067382654855619,259.01206708694,2.5942715052778444,3.5913563721099164,80.1786124215393,93.7626845663929,16.94226394619466,1.958441925294072,2.2902463255103296,52.0959978294838,1.2724962830846067,132.728141333915,1.3294084668861679,1.8077391112229466,136.791185697963,1.3701040234170971,1.634380889966897,645.887736382439,6.469228128830519,22.1905990008636,0.22226160858236776,19.8817446157336,0.1991360638595112,2.82506057154387,0.028295879122033955,100.377533348306,1.0053839477995394,0.0,0.0,34.1665601839341,0.3422131428679297
20015,16179.3050051202,7.334587696739464,24.558750766727687,26.360033878937006,3821.20178878226,5.800245581029538,6.765786045405465,370.182761475485,583.812387266686,57.70923122938246,1.5429424869768464,2.433362734522699,453.035570030634,1.8882776343390881,4221.58986172459,6.407999182945644,6.920377858518352,2129.06218317514,3.2317276611644505,3.6009502528714337,16062.0041553511,24.380698475032027,523.227382789257,0.7942127850474453,654.506435206269,0.9934827492505601,138.243160796323,0.20984086338239677,159.30597348905,0.24181234591537643,13.7401209129021,0.020856285538709926,469.469565035838,0.7126131831145083
20017,2615.44659283978,0.0,93.74360547812832,93.74360547812832,880.063549579435,31.54349640069659,34.79087673499398,33.5196268691461,34.3165895686261,2.377600152266553,2.9147501625344434,2.984051266837052,92.7091589318008,8.061665994069635,571.992335703968,20.501517408744373,20.501517408744373,553.553303737071,19.840620205629786,19.840620205629786,2500.44658954076,89.62174156060073,34.0000004768372,1.2186380099224803,92.7894875967297,3.32578808590429,9.00000000455128,0.32258064532441866,5.99999984167516,0.21505375776613478,0.0,0.0,66.0000004449475,2.3655914137974015
20019,1100.41359108366,22.162938909559355,29.99219381530826,36.63934540823167,291.511646771762,7.945261563689343,16.01459811388182,32.1506582719994,54.5725826888577,69.74017212078662,1.994457709181104,3.385395948440304,81.1226106850721,5.032420017684373,235.760545852014,6.425743958899263,8.116841673650205,260.231167219457,7.092700115002916,8.401544647980487,1234.8855876158,33.65727957524666,5.99999986704825,0.16353229400513083,15.7801657771565,0.43009446108357857,1.0,0.027255382938130283,50.8041513026083,1.3846865985992993,0.0,0.0,51.6078454639749,1.4065915907324855
20021,3500.92913726391,-23.458308970684865,16.20575446587932,12.40415851224279,1463.97524671103,6.776721967833311,5.009650584350924,319.961618567305,272.765186140402,-14.75065435605522,3.7096999254180285,3.162494911772777,200.156689263911,2.3206572668279537,880.91514054419,4.077744482452391,3.1702696114651485,662.192147472038,3.065278653298329,2.1056372403875616,2453.17269160567,11.355703798572744,6.31878687441349,0.029249580495364025,83.1427541561425,0.38486670442134197,8.76083425618708,0.04055378538252594,85.04803048959,0.39368620325690884,0.0,0.0,126.370017243549,0.5849651309704624
20023,2675.80180894737,-90.26407888235936,98.15854031354988,9.556638055154695,1000.98989053292,36.720098698933235,2.6139995286495967,39.7357984141283,1.03615631288743,-97.3923858227572,3.1536347947720875,0.0822346280069389,6.06020664902637,0.4809687816687595,569.15669625196,20.878822312984596,2.589163811769428,709.673098627041,26.033495914418232,1.6988463543496406,256.300982311061,9.402090326891452,0.0,0.0,9.65943203833012,0.35434453552201467,0.0,0.0,0.0,0.0,0.0,0.0,4.21297107245664,0.15454772826326632
20025,2214.99999478452,0.0,99.99999976453815,99.99999976453815,686.162400793789,30.977986491818914,33.35816052945178,16.1965928182745,20.2723335170211,25.164185730149185,1.7547771200730768,2.196352493718429,67.4425886144248,7.30688934067441,558.999999933868,25.237020313041448,25.237020313041448,486.99999733367,21.986455861565236,21.986455861565236,2046.99999485729,92.41534965495666,0.999999965007419,0.045146725282501986,162.999999439891,7.358916453268217,17.0000001660956,0.7674943641578149,13.9999998222193,0.632054168046018,2.0,0.09029345372460496,133.99999902101,6.04966135535034
